timestamp,participant_id,participant_type,submission_type,submissions_received,submissions_processed,backlog_size,processing_latency_minutes,validation_failure_count,retry_count,service_run_type,forecast_submissions,actual_submissions,service_level_deadline_minutes,downstream_settlement_risk_flag,demo_capacity_per_hour,priority_class,settlement_critical_indicator,payment_critical_indicator,net_queue_growth,forecast_error_pct,risk_state
2026-01-12T17:00,SYN-SUP-01,Supplier,historic resubmission,2,1,28,25.6,0,0,registration,0,2,120,0,20,standard,0,0,1,0.0,Elevated
2026-01-12T18:00,SYN-VLP-01,VLP,new MSID Pair,4,4,41,28.5,0,0,registration,3,4,120,0,20,priority,1,1,0,33.33,Elevated
2026-01-12T18:00,SYN-VLP-01,VLP,new AMSID Pair,0,0,5,25.7,0,0,registration,1,0,120,0,20,priority,1,0,0,-100.0,Elevated
2026-01-12T18:00,SYN-VLP-01,VLP,historic resubmission,1,1,11,26.0,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T18:00,SYN-VTP-01,VTP,new MSID Pair,1,1,16,25.9,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T18:00,SYN-VTP-01,VTP,new AMSID Pair,2,2,17,28.8,0,0,registration,2,2,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T18:00,SYN-VTP-01,VTP,historic resubmission,1,1,11,28.7,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T18:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,4,28.1,0,0,registration,0,0,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T18:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,3,3,37,28.2,0,0,registration,3,3,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T18:00,SYN-AMVLP-01,AMVLP,historic resubmission,0,0,12,26.3,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T18:00,SYN-VLP-02,VLP,new MSID Pair,3,2,26,28.8,0,1,registration,2,3,120,0,20,priority,1,1,1,50.0,Elevated
2026-01-12T18:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,10,27.6,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T18:00,SYN-VLP-02,VLP,historic resubmission,1,0,12,27.6,0,0,registration,1,1,120,0,20,standard,0,0,1,0.0,Elevated
2026-01-12T18:00,SYN-VTP-02,VTP,new MSID Pair,1,1,10,26.1,0,0,registration,1,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T18:00,SYN-VTP-02,VTP,new AMSID Pair,1,1,16,25.8,0,0,registration,1,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T18:00,SYN-VTP-02,VTP,historic resubmission,1,1,11,27.5,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T18:00,SYN-SUP-01,Supplier,new MSID Pair,1,1,5,27.9,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T18:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,4,26.6,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T18:00,SYN-SUP-01,Supplier,historic resubmission,3,1,30,28.5,0,0,registration,1,3,120,0,20,standard,0,0,2,200.0,Elevated
2026-01-12T19:00,SYN-VLP-01,VLP,new MSID Pair,5,4,42,26.6,0,0,registration,2,5,120,0,20,priority,1,1,1,150.0,Elevated
2026-01-12T19:00,SYN-VLP-01,VLP,new AMSID Pair,0,0,5,26.4,0,0,registration,2,0,120,0,20,priority,1,0,0,-100.0,Elevated
2026-01-12T19:00,SYN-VLP-01,VLP,historic resubmission,0,0,11,28.1,0,0,registration,1,0,120,0,20,standard,0,0,0,-100.0,Elevated
2026-01-12T19:00,SYN-VTP-01,VTP,new MSID Pair,2,1,17,26.6,0,0,registration,0,2,120,0,20,priority,1,1,1,0.0,Elevated
2026-01-12T19:00,SYN-VTP-01,VTP,new AMSID Pair,3,2,18,27.1,0,0,registration,0,3,120,0,20,priority,1,0,1,0.0,Elevated
2026-01-12T19:00,SYN-VTP-01,VTP,historic resubmission,1,1,11,26.1,0,0,registration,1,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T19:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,4,27.3,0,0,registration,1,0,120,0,20,priority,1,1,0,-100.0,Elevated
2026-01-12T19:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,4,3,38,28.7,0,0,registration,3,4,120,0,20,priority,1,0,1,33.33,Elevated
2026-01-12T19:00,SYN-AMVLP-01,AMVLP,historic resubmission,1,1,12,29.2,0,0,registration,1,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T19:00,SYN-VLP-02,VLP,new MSID Pair,3,2,27,28.4,0,0,registration,2,3,120,0,20,priority,1,1,1,50.0,Elevated
2026-01-12T19:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,10,28.9,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T19:00,SYN-VLP-02,VLP,historic resubmission,0,0,12,29.3,0,0,registration,1,0,120,0,20,standard,0,0,0,-100.0,Elevated
2026-01-12T19:00,SYN-VTP-02,VTP,new MSID Pair,2,1,11,29.3,0,0,registration,0,2,120,0,20,priority,1,1,1,0.0,Elevated
2026-01-12T19:00,SYN-VTP-02,VTP,new AMSID Pair,3,2,17,28.8,0,0,registration,1,3,120,0,20,priority,1,0,1,200.0,Elevated
2026-01-12T19:00,SYN-VTP-02,VTP,historic resubmission,0,0,11,26.0,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T19:00,SYN-SUP-01,Supplier,new MSID Pair,2,1,6,28.5,0,0,registration,0,2,120,0,20,priority,1,1,1,0.0,Elevated
2026-01-12T19:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,4,29.1,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T19:00,SYN-SUP-01,Supplier,historic resubmission,0,1,29,28.1,0,0,registration,2,0,120,0,20,standard,0,0,-1,-100.0,Elevated
2026-01-12T20:00,SYN-VLP-01,VLP,new MSID Pair,5,4,43,27.7,0,0,registration,3,5,120,0,20,priority,1,1,1,66.67,Elevated
2026-01-12T20:00,SYN-VLP-01,VLP,new AMSID Pair,1,1,5,28.4,0,0,registration,2,1,120,0,20,priority,1,0,0,-50.0,Elevated
2026-01-12T20:00,SYN-VLP-01,VLP,historic resubmission,0,0,11,29.0,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T20:00,SYN-VTP-01,VTP,new MSID Pair,1,1,17,28.0,0,0,registration,2,1,120,0,20,priority,1,1,0,-50.0,Elevated
2026-01-12T20:00,SYN-VTP-01,VTP,new AMSID Pair,4,2,20,26.6,0,0,registration,2,4,120,0,20,priority,1,0,2,100.0,Elevated
2026-01-12T20:00,SYN-VTP-01,VTP,historic resubmission,2,1,12,27.0,0,0,registration,1,2,120,0,20,standard,0,0,1,100.0,Elevated
2026-01-12T20:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,4,27.8,0,0,registration,1,0,120,0,20,priority,1,1,0,-100.0,Elevated
2026-01-12T20:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,4,3,39,30.0,0,0,registration,2,4,120,0,20,priority,1,0,1,100.0,Elevated
2026-01-12T20:00,SYN-AMVLP-01,AMVLP,historic resubmission,0,0,12,28.8,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T20:00,SYN-VLP-02,VLP,new MSID Pair,3,2,28,28.6,0,0,registration,1,3,120,0,20,priority,1,1,1,200.0,Elevated
2026-01-12T20:00,SYN-VLP-02,VLP,new AMSID Pair,2,1,11,29.8,0,0,registration,0,2,120,0,20,priority,1,0,1,0.0,Elevated
2026-01-12T20:00,SYN-VLP-02,VLP,historic resubmission,1,1,12,29.1,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T20:00,SYN-VTP-02,VTP,new MSID Pair,1,1,11,29.6,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T20:00,SYN-VTP-02,VTP,new AMSID Pair,2,1,18,30.2,0,0,registration,1,2,120,0,20,priority,1,0,1,100.0,Elevated
2026-01-12T20:00,SYN-VTP-02,VTP,historic resubmission,0,0,11,28.1,0,0,registration,1,0,120,0,20,standard,0,0,0,-100.0,Elevated
2026-01-12T20:00,SYN-SUP-01,Supplier,new MSID Pair,0,1,5,28.7,0,0,registration,0,0,120,0,20,priority,1,1,-1,0.0,Elevated
2026-01-12T20:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,4,29.2,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T20:00,SYN-SUP-01,Supplier,historic resubmission,2,1,30,26.4,0,0,registration,1,2,120,0,20,standard,0,0,1,100.0,Elevated
2026-01-12T21:00,SYN-VLP-01,VLP,new MSID Pair,4,4,43,27.0,0,0,registration,1,4,120,0,20,priority,1,1,0,300.0,Elevated
2026-01-12T21:00,SYN-VLP-01,VLP,new AMSID Pair,1,1,5,28.9,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T21:00,SYN-VLP-01,VLP,historic resubmission,0,0,11,28.2,0,0,registration,1,0,120,0,20,standard,0,0,0,-100.0,Elevated
2026-01-12T21:00,SYN-VTP-01,VTP,new MSID Pair,1,1,17,27.7,0,0,registration,1,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T21:00,SYN-VTP-01,VTP,new AMSID Pair,2,2,20,29.4,0,0,registration,2,2,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T21:00,SYN-VTP-01,VTP,historic resubmission,0,0,12,27.4,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T21:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,4,28.0,0,0,registration,0,0,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T21:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,3,3,39,31.0,0,0,registration,2,3,120,0,20,priority,1,0,0,50.0,Elevated
2026-01-12T21:00,SYN-AMVLP-01,AMVLP,historic resubmission,1,1,12,30.8,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T21:00,SYN-VLP-02,VLP,new MSID Pair,2,2,28,30.1,0,0,registration,0,2,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T21:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,11,28.3,0,0,registration,1,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T21:00,SYN-VLP-02,VLP,historic resubmission,1,1,12,30.8,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T21:00,SYN-VTP-02,VTP,new MSID Pair,1,1,11,28.0,0,0,registration,1,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T21:00,SYN-VTP-02,VTP,new AMSID Pair,1,2,17,29.3,1,1,registration,0,1,120,0,20,priority,1,0,-1,0.0,Elevated
2026-01-12T21:00,SYN-VTP-02,VTP,historic resubmission,1,0,12,27.8,0,0,registration,0,1,120,0,20,standard,0,0,1,0.0,Elevated
2026-01-12T21:00,SYN-SUP-01,Supplier,new MSID Pair,0,0,5,30.0,0,0,registration,2,0,120,0,20,priority,1,1,0,-100.0,Elevated
2026-01-12T21:00,SYN-SUP-01,Supplier,new AMSID Pair,1,0,5,28.5,0,0,registration,0,1,120,0,20,priority,1,0,1,0.0,Elevated
2026-01-12T21:00,SYN-SUP-01,Supplier,historic resubmission,0,1,29,27.2,0,0,registration,0,0,120,0,20,standard,0,0,-1,0.0,Elevated
2026-01-12T22:00,SYN-VLP-01,VLP,new MSID Pair,3,4,42,27.9,0,0,registration,2,3,120,0,20,priority,1,1,-1,50.0,Elevated
2026-01-12T22:00,SYN-VLP-01,VLP,new AMSID Pair,0,0,5,29.3,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T22:00,SYN-VLP-01,VLP,historic resubmission,1,0,12,30.6,0,0,registration,0,1,120,0,20,standard,0,0,1,0.0,Elevated
2026-01-12T22:00,SYN-VTP-01,VTP,new MSID Pair,2,2,17,29.9,0,0,registration,0,2,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T22:00,SYN-VTP-01,VTP,new AMSID Pair,2,2,20,30.0,0,0,registration,0,2,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T22:00,SYN-VTP-01,VTP,historic resubmission,0,0,12,27.5,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T22:00,SYN-AMVLP-01,AMVLP,new MSID Pair,1,0,5,29.4,0,0,registration,0,1,120,0,20,priority,1,1,1,0.0,Elevated
2026-01-12T22:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,3,3,39,29.8,0,0,registration,2,3,120,0,20,priority,1,0,0,50.0,Elevated
2026-01-12T22:00,SYN-AMVLP-01,AMVLP,historic resubmission,0,0,12,30.9,0,0,registration,1,0,120,0,20,standard,0,0,0,-100.0,Elevated
2026-01-12T22:00,SYN-VLP-02,VLP,new MSID Pair,2,2,28,29.4,0,0,registration,1,2,120,0,20,priority,1,1,0,100.0,Elevated
2026-01-12T22:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,11,30.1,0,0,registration,1,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T22:00,SYN-VLP-02,VLP,historic resubmission,1,1,12,27.1,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T22:00,SYN-VTP-02,VTP,new MSID Pair,1,1,11,30.5,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T22:00,SYN-VTP-02,VTP,new AMSID Pair,1,1,17,28.7,0,0,registration,1,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T22:00,SYN-VTP-02,VTP,historic resubmission,1,1,12,27.2,0,0,registration,1,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T22:00,SYN-SUP-01,Supplier,new MSID Pair,1,1,5,30.7,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T22:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,5,30.1,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T22:00,SYN-SUP-01,Supplier,historic resubmission,1,1,29,28.9,0,0,registration,1,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T23:00,SYN-VLP-01,VLP,new MSID Pair,2,3,41,30.2,0,0,registration,1,2,120,0,20,priority,1,1,-1,100.0,Elevated
2026-01-12T23:00,SYN-VLP-01,VLP,new AMSID Pair,0,0,5,28.5,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T23:00,SYN-VLP-01,VLP,historic resubmission,1,1,12,29.0,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T23:00,SYN-VTP-01,VTP,new MSID Pair,1,1,17,29.4,0,0,registration,1,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T23:00,SYN-VTP-01,VTP,new AMSID Pair,1,2,19,29.0,0,0,registration,1,1,120,0,20,priority,1,0,-1,0.0,Elevated
2026-01-12T23:00,SYN-VTP-01,VTP,historic resubmission,0,1,11,28.9,0,0,registration,0,0,120,0,20,standard,0,0,-1,0.0,Elevated
2026-01-12T23:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,5,27.5,0,0,registration,0,0,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T23:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,2,3,38,30.0,0,0,registration,1,2,120,0,20,priority,1,0,-1,100.0,Elevated
2026-01-12T23:00,SYN-AMVLP-01,AMVLP,historic resubmission,1,1,12,30.8,0,0,registration,1,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T23:00,SYN-VLP-02,VLP,new MSID Pair,1,2,27,30.4,0,0,registration,0,1,120,0,20,priority,1,1,-1,0.0,Elevated
2026-01-12T23:00,SYN-VLP-02,VLP,new AMSID Pair,0,1,10,30.1,0,0,registration,2,0,120,0,20,priority,1,0,-1,-100.0,Elevated
2026-01-12T23:00,SYN-VLP-02,VLP,historic resubmission,0,1,11,29.5,0,0,registration,1,0,120,0,20,standard,0,0,-1,-100.0,Elevated
2026-01-12T23:00,SYN-VTP-02,VTP,new MSID Pair,1,1,11,28.2,0,0,registration,1,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T23:00,SYN-VTP-02,VTP,new AMSID Pair,1,1,17,28.3,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-12T23:00,SYN-VTP-02,VTP,historic resubmission,0,0,12,28.9,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-12T23:00,SYN-SUP-01,Supplier,new MSID Pair,1,1,5,30.4,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-12T23:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,5,30.8,0,0,registration,1,0,120,0,20,priority,1,0,0,-100.0,Elevated
2026-01-12T23:00,SYN-SUP-01,Supplier,historic resubmission,1,1,29,29.0,0,0,registration,1,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T00:00,SYN-VLP-01,VLP,new MSID Pair,3,4,40,30.4,0,0,registration,1,3,120,0,20,priority,1,1,-1,200.0,Elevated
2026-01-13T00:00,SYN-VLP-01,VLP,new AMSID Pair,1,1,5,30.5,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T00:00,SYN-VLP-01,VLP,historic resubmission,0,0,12,29.5,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T00:00,SYN-VTP-01,VTP,new MSID Pair,0,1,16,29.8,0,0,registration,0,0,120,0,20,priority,1,1,-1,0.0,Elevated
2026-01-13T00:00,SYN-VTP-01,VTP,new AMSID Pair,1,2,18,27.3,0,0,registration,1,1,120,0,20,priority,1,0,-1,0.0,Elevated
2026-01-13T00:00,SYN-VTP-01,VTP,historic resubmission,0,0,11,27.4,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T00:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,5,27.3,0,0,registration,0,0,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-13T00:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,3,3,38,30.5,0,0,registration,3,3,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T00:00,SYN-AMVLP-01,AMVLP,historic resubmission,1,1,12,30.1,1,1,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T00:00,SYN-VLP-02,VLP,new MSID Pair,1,2,26,27.0,0,0,registration,1,1,120,0,20,priority,1,1,-1,0.0,Elevated
2026-01-13T00:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,10,27.1,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T00:00,SYN-VLP-02,VLP,historic resubmission,0,0,11,28.6,0,0,registration,1,0,120,0,20,standard,0,0,0,-100.0,Elevated
2026-01-13T00:00,SYN-VTP-02,VTP,new MSID Pair,0,1,10,28.8,0,0,registration,0,0,120,0,20,priority,1,1,-1,0.0,Elevated
2026-01-13T00:00,SYN-VTP-02,VTP,new AMSID Pair,0,1,16,27.9,0,0,registration,1,0,120,0,20,priority,1,0,-1,-100.0,Elevated
2026-01-13T00:00,SYN-VTP-02,VTP,historic resubmission,1,1,12,27.5,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T00:00,SYN-SUP-01,Supplier,new MSID Pair,1,1,5,26.8,0,0,registration,1,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-13T00:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,5,29.2,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T00:00,SYN-SUP-01,Supplier,historic resubmission,1,1,29,30.2,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T01:00,SYN-VLP-01,VLP,new MSID Pair,2,4,38,27.0,0,0,registration,1,2,120,0,20,priority,1,1,-2,100.0,Elevated
2026-01-13T01:00,SYN-VLP-01,VLP,new AMSID Pair,0,0,5,26.1,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T01:00,SYN-VLP-01,VLP,historic resubmission,1,1,12,27.3,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T01:00,SYN-VTP-01,VTP,new MSID Pair,0,1,15,29.8,0,0,registration,1,0,120,0,20,priority,1,1,-1,-100.0,Elevated
2026-01-13T01:00,SYN-VTP-01,VTP,new AMSID Pair,1,2,17,27.0,0,0,registration,1,1,120,0,20,priority,1,0,-1,0.0,Elevated
2026-01-13T01:00,SYN-VTP-01,VTP,historic resubmission,0,0,11,29.9,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T01:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,5,28.8,0,0,registration,0,0,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-13T01:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,2,3,37,26.4,0,0,registration,2,2,120,0,20,priority,1,0,-1,0.0,Elevated
2026-01-13T01:00,SYN-AMVLP-01,AMVLP,historic resubmission,0,1,11,29.9,0,0,registration,0,0,120,0,20,standard,0,0,-1,0.0,Elevated
2026-01-13T01:00,SYN-VLP-02,VLP,new MSID Pair,1,2,25,29.6,0,0,registration,2,1,120,0,20,priority,1,1,-1,-50.0,Elevated
2026-01-13T01:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,10,27.7,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T01:00,SYN-VLP-02,VLP,historic resubmission,0,0,11,28.5,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T01:00,SYN-VTP-02,VTP,new MSID Pair,1,1,10,28.7,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-13T01:00,SYN-VTP-02,VTP,new AMSID Pair,1,1,16,26.8,0,0,registration,0,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T01:00,SYN-VTP-02,VTP,historic resubmission,0,1,11,27.1,0,0,registration,1,0,120,0,20,standard,0,0,-1,-100.0,Elevated
2026-01-13T01:00,SYN-SUP-01,Supplier,new MSID Pair,2,1,6,27.9,0,0,registration,0,2,120,0,20,priority,1,1,1,0.0,Elevated
2026-01-13T01:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,5,27.3,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T01:00,SYN-SUP-01,Supplier,historic resubmission,0,1,28,26.5,0,0,registration,0,0,120,0,20,standard,0,0,-1,0.0,Elevated
2026-01-13T02:00,SYN-VLP-01,VLP,new MSID Pair,1,3,36,26.9,0,0,registration,1,1,120,0,20,priority,1,1,-2,0.0,Elevated
2026-01-13T02:00,SYN-VLP-01,VLP,new AMSID Pair,0,0,5,25.9,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T02:00,SYN-VLP-01,VLP,historic resubmission,0,1,11,27.0,0,0,registration,0,0,120,0,20,standard,0,0,-1,0.0,Elevated
2026-01-13T02:00,SYN-VTP-01,VTP,new MSID Pair,0,1,14,26.9,0,0,registration,1,0,120,0,20,priority,1,1,-1,-100.0,Elevated
2026-01-13T02:00,SYN-VTP-01,VTP,new AMSID Pair,0,2,15,27.9,0,0,registration,0,0,120,0,20,priority,1,0,-2,0.0,Elevated
2026-01-13T02:00,SYN-VTP-01,VTP,historic resubmission,0,1,10,27.2,0,0,registration,0,0,120,0,20,standard,0,0,-1,0.0,Elevated
2026-01-13T02:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,5,25.9,0,0,registration,0,0,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-13T02:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,1,3,35,28.3,0,0,registration,2,1,120,0,20,priority,1,0,-2,-50.0,Elevated
2026-01-13T02:00,SYN-AMVLP-01,AMVLP,historic resubmission,0,0,11,25.8,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T02:00,SYN-VLP-02,VLP,new MSID Pair,2,2,25,29.3,0,0,registration,1,2,120,0,20,priority,1,1,0,100.0,Elevated
2026-01-13T02:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,10,29.3,0,0,registration,1,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T02:00,SYN-VLP-02,VLP,historic resubmission,0,0,11,25.9,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T02:00,SYN-VTP-02,VTP,new MSID Pair,0,1,9,28.1,0,0,registration,0,0,120,0,20,priority,1,1,-1,0.0,Elevated
2026-01-13T02:00,SYN-VTP-02,VTP,new AMSID Pair,2,2,16,27.2,0,0,registration,1,2,120,0,20,priority,1,0,0,100.0,Elevated
2026-01-13T02:00,SYN-VTP-02,VTP,historic resubmission,1,1,11,27.0,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T02:00,SYN-SUP-01,Supplier,new MSID Pair,1,1,6,26.3,0,0,registration,1,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-13T02:00,SYN-SUP-01,Supplier,new AMSID Pair,0,0,5,28.2,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T02:00,SYN-SUP-01,Supplier,historic resubmission,1,1,28,26.6,0,0,registration,1,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T03:00,SYN-VLP-01,VLP,new MSID Pair,2,3,35,27.9,0,1,registration,1,2,120,0,20,priority,1,1,-1,100.0,Elevated
2026-01-13T03:00,SYN-VLP-01,VLP,new AMSID Pair,0,0,5,28.0,0,0,registration,0,0,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T03:00,SYN-VLP-01,VLP,historic resubmission,0,1,10,28.4,0,0,registration,0,0,120,0,20,standard,0,0,-1,0.0,Elevated
2026-01-13T03:00,SYN-VTP-01,VTP,new MSID Pair,1,1,14,25.6,0,0,registration,0,1,120,0,20,priority,1,1,0,0.0,Elevated
2026-01-13T03:00,SYN-VTP-01,VTP,new AMSID Pair,1,1,15,25.4,0,0,registration,1,1,120,0,20,priority,1,0,0,0.0,Elevated
2026-01-13T03:00,SYN-VTP-01,VTP,historic resubmission,0,0,10,25.9,0,0,registration,0,0,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T03:00,SYN-AMVLP-01,AMVLP,new MSID Pair,0,0,5,28.0,0,0,registration,1,0,120,0,20,priority,1,1,0,-100.0,Elevated
2026-01-13T03:00,SYN-AMVLP-01,AMVLP,new AMSID Pair,2,3,34,26.1,0,0,registration,1,2,120,0,20,priority,1,0,-1,100.0,Elevated
2026-01-13T03:00,SYN-AMVLP-01,AMVLP,historic resubmission,1,1,11,27.0,0,0,registration,0,1,120,0,20,standard,0,0,0,0.0,Elevated
2026-01-13T03:00,SYN-VLP-02,VLP,new MSID Pair,1,2,24,28.3,0,0,registration,1,1,120,0,20,priority,1,1,-1,0.0,Elevated
2026-01-13T03:00,SYN-VLP-02,VLP,new AMSID Pair,1,1,10,27.0,0,0,registration,1,1,120,0,20,priority,1,0,0,0.0,Elevated
